3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,"Rolling mean, w=40","Rolling mean, w=10","Weighted rolling mean, a=0.05",,
219,81,17,125,3332,2456,912,1668,102,102,72,6,3,1,2,254,172,253,368,14,13,5,235.475,230.2,286.8825482,0.06,
178,69,24,127,3072,2206,794,2147,87,102,73,41,12,7,2,260,250,118,479,15,0,1,233.575,229.5,280.3495953,0.06,
203,91,22,126,2898,2568,816,2592,83,109,86,25,22,2,1,174,362,22,445,4,7,13,232.3,232.6,275.7086196,0.06,
228,91,23,100,2512,2912,1057,3053,81,110,82,25,0,1,26,386,344,241,461,2,1,4,230.275,234.9,272.8461024,0.06,
215,55,18,111,2143,3241,1680,5773,70,109,82,13,36,5,11,369,329,623,2720,11,1,0,226.475,231.2,269.3753363,0.06,
225,66,13,103,1841,3228,1993,7287,67,105,77,10,11,5,8,302,13,313,1514,3,4,5,223.575,223.8,266.7128161,0.06,
206,67,12,114,1617,3150,2757,9220,71,88,84,19,1,1,11,224,78,764,1933,4,17,7,222.15,215.7,263.0700472,0.06,
221,56,24,115,1413,3053,3347,9353,61,86,92,15,11,12,1,204,97,590,133,10,2,8,221.575,214.8,260.5458443,0.06,
216,70,19,111,1296,3003,4063,8608,61,81,94,5,14,5,4,117,50,716,745,0,5,2,220.825,212.4,257.8730937,0.06,
220,70,24,94,1223,2929,4495,7689,66,91,95,4,0,5,17,73,74,432,919,5,10,1,221.175,213.1,255.600708,0.06,
263,86,20,94,1068,2810,4602,6627,64,84,68,43,16,4,0,155,119,107,1062,2,7,27,221.7,217.5,256.0446656,0.06,
258,103,19,121,1139,2601,4553,5454,64,88,60,5,17,1,27,71,209,49,1173,0,4,8,222.95,225.5,256.1619856,0.06,
235,96,24,132,1103,2465,4078,4523,75,93,73,23,7,5,11,36,136,475,931,11,5,13,223.9,228.7,254.8922665,0.06,
243,78,26,131,1409,2267,3798,3658,72,90,60,8,18,2,1,306,198,280,865,3,3,13,225.15,230.2,254.1787305,0.06,
247,94,33,122,1526,2075,3679,3026,53,77,57,4,16,7,9,117,192,119,632,19,13,3,225.5,233.4,253.7480067,0.06,
225,84,30,131,1852,1864,3682,2616,51,82,55,22,10,3,9,326,211,3,410,2,5,2,225.925,233.4,252.0231263,0.06,
222,85,15,138,2166,1692,3929,3437,57,72,69,3,1,15,7,314,172,247,821,6,10,14,227,235,250.2217387,0.06,
225,94,16,136,2511,1438,3781,3252,68,75,71,3,9,1,2,345,254,148,185,11,3,2,227.65,235.4,248.7084344,0.06,
227,85,21,116,2455,1216,3538,2898,58,88,61,2,9,5,20,56,222,243,354,10,13,10,228.025,236.5,247.4059283,0.06,
202,104,17,98,2647,1010,3283,2630,50,106,86,25,19,4,18,192,206,255,268,8,18,25,228.125,234.7,244.6815726,0.06,
194,96,16,110,2663,963,2946,2174,57,89,78,8,8,1,12,16,47,337,456,7,17,8,227.275,227.8,241.6406783,0.06,
196,87,13,116,2829,871,2550,1802,54,101,85,2,9,3,6,166,92,396,372,3,12,7,224.95,221.6,238.9022376,0.06,
193,97,23,106,2712,800,2216,1481,60,89,80,3,10,10,10,117,71,334,321,6,12,5,221.5,217.4,236.1481033,0.06,
186,102,17,107,2790,827,1708,1197,64,91,72,7,5,6,1,78,27,508,284,4,2,8,219.575,211.7,233.1392171,0.06,
205,88,11,93,2675,1000,1357,1104,73,112,87,19,14,6,14,115,173,351,93,9,21,15,220.05,207.5,231.4508641,0.06,
188,99,15,85,2810,1109,1096,1019,67,85,80,17,11,4,8,135,109,261,85,6,27,7,220.2,203.8,228.8438122,0.06,
205,98,14,88,2768,1492,842,912,55,90,75,17,1,1,3,42,383,254,107,12,5,5,220.825,202.1,227.4131835,0.06,
209,101,17,109,2825,1754,752,1500,59,88,75,4,3,3,21,57,262,90,588,4,2,0,221.575,200.5,226.3083925,0.06,
184,108,19,96,2778,1969,725,2478,67,90,76,25,7,2,13,47,215,27,978,8,2,1,221.025,196.2,223.7698889,0.06,
187,92,17,86,2641,2591,741,4576,70,80,66,3,16,2,10,137,622,16,2098,3,10,10,218.8,194.7,221.5636956,0.06,
178,92,21,95,2403,2766,690,4726,62,83,65,9,0,4,9,238,175,51,150,8,3,1,217.15,193.1,218.9498739,0.06,
187,103,19,113,2132,3060,653,5030,54,77,56,9,11,2,18,271,294,37,304,8,6,9,217.2,192.2,217.0328814,0.06,
190,122,17,107,1870,3042,607,4649,47,75,63,3,19,2,6,262,18,46,381,7,2,7,217.65,191.9,215.4109086,0.06,
173,136,17,114,1676,3011,585,3511,54,66,62,17,14,0,7,194,31,22,1138,7,9,1,216.85,190.6,212.866254,0.06,
176,140,16,98,1465,2859,548,2610,58,59,83,3,4,1,16,211,152,37,901,4,7,21,214.95,187.7,210.6542788,0.06,
158,140,22,108,1313,2776,550,1845,51,59,92,18,0,6,10,152,83,2,765,7,0,9,211.425,184.7,207.4950221,0.06,
166,159,21,115,1155,2637,553,1383,61,59,66,8,19,1,7,158,139,3,462,10,0,26,208.4,180.8,205.0053207,0.06,
167,190,21,113,1073,2373,583,1174,53,72,60,1,31,0,2,82,264,30,209,8,13,6,206.825,176.6,202.7250015,0.06,
167,237,12,99,1046,2309,539,926,44,85,61,0,47,9,14,27,64,44,248,9,13,1,205,174.9,200.5815014,0.06,
163,253,20,95,991,2214,514,862,45,79,58,4,16,8,4,55,95,25,64,1,6,3,203.75,172.5,198.3266113,0.06,
158,235,18,109,945,2114,476,763,47,68,61,5,18,2,14,46,100,38,99,2,11,3,202.225,170.5,195.9070146,0.06,
176,194,22,106,952,1985,425,622,34,67,46,18,41,4,3,7,129,51,141,13,1,15,202.175,169.4,194.7125938,0.06,
208,147,32,90,1027,1901,368,465,30,73,60,32,47,10,16,75,84,57,157,4,6,14,202.3,171.2,195.5098381,0.06,
242,132,16,108,1094,1891,363,429,34,75,65,34,15,16,18,67,10,5,36,4,2,5,202.65,178.1,198.2992479,0.06,
375,149,19,109,1218,1867,319,408,33,76,57,133,17,3,1,124,24,44,21,1,1,8,206.65,198,208.901293,0.06,
477,150,25,104,1332,1805,357,416,41,74,55,102,1,6,5,114,62,38,8,8,2,2,212.95,229.9,224.9872154,0.06,
808,128,17,95,1487,1754,355,405,45,66,60,331,22,8,9,155,51,2,11,4,8,5,228,294.1,259.9679825,0.06,
1146,109,17,105,1620,1631,350,465,38,62,59,338,19,0,10,133,123,5,60,7,4,1,251.125,392,313.1299035,0.06,
1661,105,17,74,1955,1510,355,497,38,67,60,515,4,0,31,335,121,5,32,0,5,1,287.25,541.4,394.0021093,0.06,
2086,131,23,81,2141,1536,371,414,35,69,53,425,26,6,7,186,26,16,83,3,2,7,333.9,733.7,495.5219828,0.06,
2597,234,24,78,2407,1529,438,331,35,64,52,511,103,1,3,266,7,67,83,0,5,1,392.25,977.6,621.6106638,0.06,
2872,423,28,66,2448,1488,454,250,31,61,63,275,189,4,12,41,41,16,81,4,3,11,457.6,1247.2,756.634024,0.06,
3253,614,18,81,2399,1473,508,246,46,71,54,381,191,10,15,49,15,54,4,15,10,9,533.05,1551.7,906.4159825,0.06,
3353,682,17,91,2216,1592,543,318,40,68,48,100,68,1,10,183,119,35,72,6,3,6,610.8,1862.8,1053.211024,0.06,
3468,574,28,77,2102,1654,538,444,40,78,57,115,108,11,14,114,62,5,126,0,10,9,691.325,2172.1,1198.098362,0.06,
3527,525,24,90,1933,1931,545,436,49,70,59,59,49,4,13,169,277,7,8,9,8,2,773.875,2477.1,1337.83246,0.06,
3504,484,28,101,1716,1979,551,397,55,90,57,23,41,4,11,217,48,6,39,6,20,2,855.925,2746.7,1467.802513,0.06,
3409,483,20,109,1553,2010,572,394,60,85,64,95,1,8,8,163,31,21,3,5,5,7,935.525,2973,1584.274362,0.06,
3360,468,19,108,1389,1844,579,387,78,80,62,49,15,1,1,164,166,7,7,18,5,2,1013.85,3142.9,1690.8179,0.06,
3491,425,25,118,1232,1583,553,387,77,76,59,131,43,6,10,157,261,26,0,1,4,3,1096.075,3283.4,1798.828826,0.06,
3770,373,28,130,1173,1416,572,350,76,68,62,279,52,3,12,59,167,19,37,1,8,3,1185.475,3400.7,1917.099097,0.06,
4090,289,28,135,1083,1147,560,335,78,69,63,320,84,0,5,90,269,12,15,2,1,1,1282.825,3522.5,2047.473151,0.06,
4885,291,26,150,1006,1023,510,307,80,66,62,795,2,2,15,77,124,50,28,2,3,1,1400.125,3685.7,2217.724762,0.06,
5347,296,23,140,981,897,474,308,79,72,54,462,5,3,10,25,126,36,1,1,6,8,1529.15,3885.1,2405.481276,0.06,
5490,382,39,144,892,815,478,350,71,75,50,143,86,16,4,89,82,4,42,8,3,4,1661.275,4087.3,2590.5524,0.06,
5989,472,22,134,822,749,501,346,65,75,55,499,90,17,10,70,66,23,4,6,0,5,1806.3,4333.5,2794.459256,0.06,
6369,519,14,145,726,738,515,344,54,87,65,380,47,8,11,96,11,14,2,11,12,10,1960.4,4620,3008.9317,0.06,
5849,521,26,131,684,655,536,294,57,83,41,520,2,12,14,42,83,21,50,3,4,24,2101.4,4864,3179.335798,0.06,
5704,515,21,155,634,504,467,292,46,83,59,145,6,5,24,50,151,69,2,11,0,18,2239.4,5098.4,3330.81565,0.06,
5127,451,16,143,559,378,450,252,40,90,59,577,64,5,12,75,126,17,40,6,7,0,2362.9,5262,3438.586711,0.06,
4592,331,18,145,607,357,434,219,55,76,59,535,120,2,2,48,21,16,33,15,14,0,2473.25,5344.2,3507.791509,0.06,
3979,240,27,143,538,330,429,190,44,71,62,613,91,9,2,69,27,5,29,11,5,3,2568.05,5333.1,3536.064018,0.06,
3595,194,26,152,474,312,417,177,44,79,59,384,46,1,9,64,18,12,13,0,8,3,2653.175,5204.1,3539.600177,0.06,
3178,195,27,165,400,284,464,153,41,78,64,417,1,1,13,74,28,47,24,3,1,5,2728.3,4987.2,3517.904166,0.06,
2820,259,25,152,344,283,546,135,37,81,55,358,64,2,13,56,1,82,18,4,3,9,2794.4,4720.2,3476.029916,0.06,
2514,262,23,155,292,272,536,159,37,75,56,306,3,2,3,52,11,10,24,0,6,1,2853.3,4372.7,3418.308121,0.06,
2286,240,19,167,270,281,563,142,43,62,53,228,22,4,12,22,9,27,17,6,13,3,2906.3,3964.4,3350.369634,0.06,
1957,192,24,169,253,305,541,138,51,66,43,329,48,5,2,17,24,22,4,8,4,10,2951.05,3575.2,3266.767456,0.06,
1757,158,20,175,253,323,510,153,48,54,50,200,34,4,6,0,18,31,15,3,12,7,2990.8,3180.5,3176.181409,0.06,
1696,159,20,169,276,296,462,156,37,59,51,61,1,0,6,23,27,48,3,11,5,1,3029.125,2837.4,3087.370524,0.06,
1662,164,18,138,250,301,410,158,40,64,73,34,5,2,31,26,5,52,2,3,5,22,3066.725,2544.4,3001.848293,0.06,
1471,223,16,146,221,299,395,165,53,61,53,191,59,2,8,29,2,15,7,13,3,20,3099.1,2293.6,2909.997395,0.06,
1368,242,10,132,225,356,399,131,48,75,65,103,19,6,14,4,57,4,34,5,14,12,3128.1,2070.9,2817.477551,0.06,
1407,262,19,153,224,324,392,123,49,78,52,39,20,9,21,1,32,7,8,1,3,13,3157.225,1893.8,2732.848898,0.06,
1378,237,13,149,236,320,342,142,61,82,59,29,25,6,4,12,4,50,19,12,4,7,3182.3,1749.6,2651.557964,0.06,
1323,215,17,112,216,340,329,138,50,71,49,55,22,4,37,20,20,13,4,11,11,10,3203.45,1630.5,2571.844487,0.06,
1226,160,19,99,211,341,277,116,50,73,49,97,55,2,13,5,1,52,22,0,2,0,3213.9,1524.5,2491.093817,0.06,
1229,152,20,116,210,336,265,121,55,70,62,3,8,1,17,1,5,12,5,5,3,13,3215.975,1451.7,2415.368188,0.06,
1212,136,18,104,222,337,293,126,61,76,74,17,16,2,12,12,1,28,5,6,6,12,3204.75,1397.2,2343.166097,0.06,
1242,121,11,97,265,313,265,129,52,72,65,30,15,7,7,43,24,28,3,9,4,9,3183.65,1351.8,2277.096131,0.06,
1294,120,14,105,267,320,242,116,60,57,63,52,1,3,8,2,7,23,13,8,15,2,3151.075,1315,2218.110363,0.06,
1333,131,21,106,258,295,249,103,55,63,58,39,11,7,1,9,25,7,13,5,6,5,3112.6,1301.2,2165.003742,0.06,
1382,115,15,92,235,262,232,113,59,62,63,49,16,6,14,23,33,17,10,4,1,5,3065.825,1302.6,2118.023517,0.06,
1425,179,19,89,255,233,222,106,56,54,58,43,64,4,3,20,29,10,7,3,8,5,3017.625,1304.4,2076.442106,0.06,
1432,320,14,68,241,206,224,111,69,54,67,7,141,5,21,14,27,2,5,13,0,9,2966.725,1309.8,2037.77558,0.06,
1392,567,18,75,253,206,241,110,57,54,51,40,247,4,7,12,0,17,1,12,0,16,2913.35,1316.7,1999.029045,0.06,
1338,753,15,86,265,189,213,115,46,62,49,54,186,3,11,12,17,28,5,11,8,2,2859.2,1327.9,1959.367302,0.06,
1269,628,19,88,257,164,240,114,55,53,62,69,125,4,2,8,25,27,1,9,9,13,2805.7,1331.9,1917.945264,0.06,
1243,423,20,87,238,172,237,109,56,52,65,26,205,1,1,19,8,3,5,1,1,3,2752.775,1335,1877.448548,0.06,
1239,255,20,75,240,176,235,108,58,53,69,4,168,0,12,2,4,2,1,2,1,4,2696.475,1334.7,1839.141635,0.06,
1206,159,19,86,225,176,215,108,45,60,74,33,96,1,11,15,0,20,0,13,7,5,2632.375,1325.9,1801.153137,0.06,
1185,131,13,78,251,148,206,119,46,49,74,21,28,6,8,26,28,9,11,1,11,0,2559.75,1311.1,1764.183949,0.06,
1099,127,18,93,252,170,226,126,49,49,65,86,4,5,15,1,22,20,7,3,0,9,2465.1,1282.8,1724.272912,0.06,
1048,200,25,93,320,180,222,169,44,55,70,51,73,7,0,68,10,4,43,5,6,5,2357.625,1245.1,1683.696537,0.06,
1007,334,21,80,460,167,202,230,62,56,73,41,134,4,13,140,13,20,61,18,1,3,2245.55,1202.6,1643.094745,0.06,
936,346,21,93,534,164,188,368,59,55,92,71,12,0,13,74,3,14,138,3,1,19,2119.225,1157,1600.66906,0.06,
850,275,30,87,628,178,173,640,52,56,72,86,71,9,6,94,14,15,272,7,1,20,1981.25,1108.2,1555.628917,0.06,
770,202,12,102,687,188,161,1555,48,54,69,80,73,18,15,59,10,12,915,4,2,3,1854.275,1058.3,1508.491182,0.06,
695,173,19,101,661,187,183,2265,45,47,79,75,29,7,1,26,1,22,710,3,7,10,1729.05,1003.5,1459.681711,0.06,
632,224,21,96,647,172,204,4104,54,45,82,63,51,2,5,14,15,21,1839,9,2,3,1616.675,942.8,1410.020808,0.06,
586,346,16,82,582,170,211,5204,59,46,65,46,122,5,14,65,2,7,1100,5,1,17,1516.525,880.8,1360.57956,0.06,
566,574,10,95,501,198,217,6816,63,49,74,20,228,6,13,81,28,6,1612,4,3,9,1431.2,818.9,1312.904786,0.06,
542,658,13,136,459,207,236,8461,59,51,59,24,84,3,41,42,9,19,1645,4,2,15,1354.875,763.2,1266.650499,0.06,
486,575,18,145,396,187,283,10400,61,46,64,56,83,5,9,63,20,47,1939,2,5,5,1287.575,707,1219.811469,0.06,
463,429,13,169,391,183,282,11538,59,55,65,23,146,5,24,5,4,1,1138,2,9,1,1228.65,652.6,1174.402781,0.06,
432,320,18,194,351,190,286,11886,59,58,64,31,109,5,25,40,7,4,348,0,3,1,1176.6,602.2,1129.858614,0.06,
411,227,10,219,335,181,265,10745,55,56,63,21,93,8,25,16,9,21,1141,4,2,1,1129.725,558.3,1086.727097,0.06,
399,257,10,240,325,188,266,10151,50,56,55,12,30,0,21,10,7,1,594,5,0,8,1090.775,521.2,1045.463471,0.06,
375,310,18,234,364,182,242,10932,42,53,64,24,53,8,6,39,6,24,781,8,3,9,1056.225,489.2,1005.235663,0.06,
383,352,18,211,318,175,244,12596,39,63,61,8,42,0,23,46,7,2,1664,3,10,3,1023.4,464.3,967.9015233,0.06,
389,370,24,208,282,163,227,16054,41,71,55,6,18,6,3,36,12,17,3458,2,8,6,991.575,444.6,933.1674319,0.06,
510,318,25,174,262,182,230,16795,37,56,59,121,52,1,34,20,19,3,741,4,15,4,967.55,439,907.777386,0.06,
716,285,16,130,233,171,212,17478,38,67,62,206,33,9,44,29,11,18,683,1,11,3,951.25,456.4,896.2707428,0.06,
972,251,17,118,204,164,195,16973,35,62,48,256,34,1,12,29,7,17,505,3,5,14,940.375,505,900.8144982,0.06,
1152,361,18,97,224,160,204,16706,32,68,64,180,110,1,21,20,4,9,267,3,6,16,934.725,573.9,915.8856284,0.06,
1379,539,28,97,284,161,185,16495,29,75,60,227,178,10,0,60,1,19,211,3,7,4,936.125,668.6,943.6724907,0.06,
1636,763,16,86,270,165,195,16274,29,59,66,257,224,12,11,14,4,10,221,0,16,6,946.375,791.1,985.2121412,0.06,
1761,974,18,80,237,153,188,15477,36,79,75,125,211,2,6,33,12,7,797,7,20,9,959.675,927.3,1031.759413,0.06,
1853,1250,15,73,201,163,174,14076,48,73,67,92,276,3,7,36,10,14,1401,12,6,8,975.7,1075.1,1081.033848,0.06,
1787,1241,19,61,198,160,178,12896,44,70,59,66,9,4,12,3,3,4,1180,4,3,8,989.325,1215.5,1123.391817,0.06,
1570,1006,16,63,214,159,202,12117,38,67,55,217,235,3,2,16,1,24,779,6,3,4,996.225,1333.6,1150.188308,0.06,
1429,822,18,67,378,160,181,11058,49,73,53,141,184,2,4,164,1,21,1059,11,6,2,998.625,1425.5,1166.91701,0.06,
1295,555,22,60,481,157,203,9796,51,60,57,134,267,4,7,103,3,22,1262,2,13,4,996.45,1483.4,1174.601989,0.06,
1213,487,11,61,478,152,218,9160,66,59,59,82,68,11,1,3,5,15,636,15,1,2,991.15,1507.5,1176.90587,0.06,
1099,473,12,61,490,146,169,8518,62,80,61,114,14,1,0,12,6,49,642,4,21,2,982.825,1502.2,1172.231517,0.06,
963,449,9,70,487,154,166,8198,78,74,72,136,24,3,9,3,8,3,320,16,6,11,972.1,1460.6,1159.677626,0.06,
862,298,13,70,454,152,164,7891,80,76,62,101,151,4,0,33,2,2,307,2,2,10,960.2,1383.2,1141.816969,0.06,
762,176,14,75,385,148,161,7835,82,68,85,100,122,1,5,69,4,3,56,2,8,23,947.525,1283.3,1119.027951,0.06,
643,188,14,74,367,136,150,7642,78,73,68,119,12,0,1,18,12,11,193,4,5,17,932.525,1162.3,1090.466274,0.06,
547,234,17,64,354,138,153,7589,73,88,73,96,46,3,10,13,2,3,53,5,15,5,915.225,1038.3,1057.858297,0.06,
467,212,23,72,322,133,155,7125,69,73,78,80,22,6,8,32,5,2,464,4,15,5,896.75,928,1022.406799,0.06,
394,190,17,68,270,131,148,6728,73,71,77,73,22,6,4,52,2,7,397,4,2,1,876.975,824.5,984.7023915,0.06,
350,183,17,76,306,109,147,6139,71,75,77,44,7,0,8,36,22,1,589,2,4,0,858.25,730,946.620248,0.06,
331,172,21,94,221,105,136,5629,65,78,73,19,11,4,18,85,4,11,510,6,3,4,840.325,641.8,909.6830331,0.06,
299,138,27,96,212,121,132,5207,56,75,71,32,34,6,2,9,16,4,422,9,3,2,822.625,561.8,873.0420511,0.06,
285,149,23,77,165,125,144,4656,68,79,72,14,11,4,19,47,4,12,551,12,4,1,806.35,494,837.759528,0.06,
284,226,30,91,165,122,145,3919,50,72,76,1,77,7,14,0,3,1,737,18,7,4,792.2,436.2,804.5339564,0.06,
257,356,13,98,155,154,155,3249,53,71,75,27,130,17,7,10,32,10,670,3,1,1,779.375,385.7,771.681919,0.06,
353,605,20,100,163,146,173,2515,55,63,75,96,249,7,2,8,8,18,734,2,8,0,770.825,356.7,746.5610038,0.06,
435,781,22,105,173,145,179,2003,52,65,73,82,176,2,5,10,1,6,512,3,2,2,765.9,345.5,727.8673436,0.06,
507,946,15,89,169,117,196,1642,51,69,69,72,165,7,16,4,28,17,361,1,4,4,763.925,349.5,714.615303,0.06,
581,837,15,84,169,106,230,1358,50,61,84,74,109,0,5,0,11,34,284,1,8,15,764.3,368.2,706.5983848,0.06,
632,663,21,89,166,115,232,1153,51,50,83,51,174,6,5,3,9,2,205,1,11,1,766.55,396.4,702.1224817,0.06,
608,528,19,100,178,118,250,967,47,58,86,24,135,2,11,12,3,18,186,4,8,3,769.6,424.1,696.4751328,0.06,
557,480,23,127,188,118,198,879,50,53,91,51,48,4,27,10,0,52,88,3,5,5,771.95,449.9,688.1066249,0.06,
581,553,27,123,180,100,257,785,54,56,93,24,73,4,4,8,18,59,94,4,3,2,775.675,479.5,681.6802274,0.06,
553,626,18,110,186,123,249,720,44,55,102,28,73,9,13,6,23,8,65,10,1,9,779.225,506.4,673.9594137,0.06,
536,675,19,104,168,134,224,641,46,54,93,17,49,1,6,18,11,25,79,2,1,9,782.65,534.3,665.6818489,0.06,
522,662,21,116,169,145,227,569,43,54,92,14,13,2,12,1,11,3,72,3,0,1,786.325,551.2,657.060938,0.06,
464,712,18,118,160,145,191,504,62,57,92,58,50,3,2,9,0,36,65,19,3,0,788.35,554.1,645.4772817,0.06,
436,728,21,109,163,144,194,504,62,71,84,28,16,3,9,3,1,3,0,0,14,8,789.525,547,632.9086448,0.06,
388,788,14,108,141,139,202,474,63,71,81,48,60,7,1,22,5,8,30,1,0,3,786.475,527.7,618.2141261,0.06,
367,687,19,114,132,131,187,424,51,62,93,21,101,5,6,9,8,15,50,12,9,12,777.75,501.2,603.1412785,0.06,
290,492,15,113,166,143,165,394,48,55,95,77,195,4,1,34,12,22,30,3,7,2,760.7,469.4,584.3528018,0.06,
306,370,19,122,164,155,168,417,56,60,92,16,122,4,9,2,12,3,23,8,5,3,739.55,444.3,567.6516337,0.06,
313,267,22,90,177,129,154,405,49,65,95,7,103,3,32,13,26,14,12,7,5,3,712.9,417.5,552.3725357,0.06,
307,194,31,93,163,107,142,408,62,64,95,6,73,9,3,14,22,12,3,13,1,0,679.675,392.9,537.6501835,0.06,
330,123,18,77,184,109,145,395,52,72,88,23,71,13,16,21,2,3,13,10,8,7,643.9,372.3,525.1911725,0.06,
333,98,21,86,171,121,140,418,46,81,95,3,25,3,9,13,12,5,23,6,9,7,605.9,353.4,513.6597022,0.06,
366,99,29,82,191,109,124,445,47,60,88,33,1,8,4,20,12,16,27,1,21,7,570.375,343.6,504.80012,0.06,
374,119,20,83,181,99,129,470,42,56,78,8,20,9,1,10,10,5,25,5,4,10,540.475,337.4,496.9521128,0.06,
360,132,18,69,169,131,127,458,43,55,83,14,13,2,14,12,32,2,12,1,1,5,513.75,334.6,488.7349861,0.06,
346,135,10,68,197,137,109,481,40,55,91,14,3,8,1,28,6,18,23,3,0,8,490.025,332.5,480.1708869,0.06,
373,141,22,85,172,133,125,512,42,50,87,27,6,12,17,25,4,16,31,2,5,4,469.025,340.8,473.7406337,0.06,
351,132,20,85,176,125,139,478,49,48,82,22,9,2,0,4,8,14,34,7,2,5,450.325,345.3,466.3761957,0.06,
399,129,18,80,227,133,142,434,48,55,87,48,3,2,5,51,8,3,44,1,7,5,436.225,353.9,462.3336239,0.06,
347,131,18,84,202,126,151,386,40,52,83,52,2,0,4,25,7,9,48,8,3,4,423.35,357.9,455.4136065,0.06,
374,149,18,72,165,108,134,345,42,53,79,27,18,0,12,37,18,17,41,2,1,4,413.65,362.3,450.5287901,0.06,
361,133,13,76,184,125,145,326,48,49,87,13,16,5,4,19,17,11,19,6,4,8,406.6,365.1,445.1570627,0.06,
331,118,20,66,166,126,165,316,49,55,86,30,15,7,10,18,1,20,10,1,6,1,401.2,361.6,438.3076389,0.06,
307,121,11,64,179,138,173,332,49,58,75,24,3,9,2,13,12,8,16,0,3,11,397.2,354.9,430.4291806,0.06,
322,116,16,58,164,139,203,313,53,64,71,15,5,5,6,15,1,30,19,4,6,4,395.4,351.1,423.9234298,0.06,
297,133,28,65,175,130,212,323,48,57,89,25,17,12,7,11,9,9,10,5,7,18,394.075,346.2,416.308024,0.06,
286,128,22,59,167,129,235,310,53,55,94,11,5,6,6,8,1,23,13,5,2,5,392.95,337.5,408.4895425,0.06,
300,131,9,54,151,138,236,295,50,50,101,14,3,13,5,16,9,1,15,3,5,7,392.975,332.4,401.98017,0.06,
299,127,17,70,151,117,213,313,65,48,91,1,4,8,16,0,21,23,18,15,2,10,393.325,322.4,395.8013598,0.06,
257,128,17,60,164,111,191,299,88,52,84,42,1,0,10,13,6,22,14,23,4,7,392.65,313.4,387.4732782,0.06,
239,111,8,79,170,115,172,274,114,43,89,18,17,9,19,6,4,19,25,26,9,5,392.2,299.9,378.5648815,0.06,
245,108,11,90,151,119,168,246,118,48,106,6,3,3,11,19,4,4,28,4,5,17,389.5,288.3,370.5509886,0.06,
248,111,19,112,156,114,219,239,128,48,120,3,3,8,22,5,5,51,7,10,0,14,384.825,280,363.1979293,0.06,
217,110,13,104,148,115,199,223,138,42,122,31,1,6,8,8,1,20,16,10,6,2,377.575,271,354.4260535,0.06,
216,139,11,112,153,102,213,224,131,46,111,1,29,2,8,5,13,14,1,7,4,11,368.45,260.4,346.1204903,0.06,
229,141,10,93,157,113,241,212,110,37,106,13,2,1,19,4,11,28,12,21,9,5,358.375,253.6,339.0932609,0.06,
242,130,20,94,145,97,245,205,105,37,115,13,11,10,1,12,16,4,7,5,0,9,349.225,249.2,333.2676653,0.06,
212,119,19,97,166,99,261,221,92,46,122,30,11,1,3,21,2,16,16,13,9,7,340.6,240.4,325.9916053,0.06,
183,120,13,117,190,96,259,220,82,57,129,29,1,6,20,24,3,2,1,10,11,7,330.65,228.8,317.412109,0.06,
196,133,16,143,213,115,250,203,77,45,102,13,13,3,26,23,19,9,17,5,12,27,321.725,222.7,310.1273825,0.06,
212,122,22,138,236,128,244,228,80,47,116,16,11,6,5,23,13,6,25,3,2,14,313.625,220,304.2397395,0.06,
190,116,24,135,276,134,257,233,81,49,116,22,6,2,3,40,6,13,5,1,2,0,305.325,214.5,297.3853552,0.06,
180,126,20,157,300,137,227,235,87,59,119,10,10,4,22,24,3,30,2,6,10,3,298.225,207.7,290.3422338,0.06,
202,138,18,162,300,125,233,242,82,61,118,22,12,2,5,0,12,6,7,5,2,1,292.375,206.2,285.0416998,0.06,
198,126,23,133,263,132,242,251,82,65,125,4,12,5,29,37,7,9,9,0,4,7,287.625,204.4,279.8191978,0.06,
193,123,21,138,249,122,247,231,77,61,99,5,3,2,5,14,10,5,20,5,4,26,283.275,200.8,274.610046,0.06,
209,127,13,128,265,130,226,224,87,65,94,16,4,8,10,16,8,21,7,10,4,5,281.25,197.5,270.6734432,0.06,
196,133,19,132,296,129,199,202,81,66,90,13,6,6,4,31,1,27,22,6,1,4,278.5,195.9,266.1930366,0.06,
192,121,25,118,280,110,192,208,76,68,97,4,12,6,14,16,19,7,6,5,2,7,275.475,196.8,261.7414544,0.06,
204,119,15,101,270,125,149,176,65,54,97,12,2,10,17,10,15,43,32,11,14,0,272.9,197.6,258.2769671,0.06,
196,106,20,97,245,114,170,169,70,52,100,8,13,5,4,25,11,21,7,5,2,3,269.55,196,254.5403491,0.06,
247,90,9,115,228,119,128,186,53,49,100,51,16,11,18,17,5,42,17,17,3,0,267.4,201.7,254.0879282,0.06,
219,96,17,109,209,104,133,144,39,54,84,28,6,8,6,19,15,5,42,14,5,16,263.725,205.6,251.9826525,0.06,
225,91,13,109,204,129,146,155,39,62,104,6,5,4,0,5,25,13,11,0,8,20,260,207.9,250.3636933,0.06,
253,89,12,125,201,155,134,175,38,68,81,28,2,1,16,3,26,12,20,1,6,23,257.325,213.4,250.5218717,0.06,
