2,1.29807,
2,0.670708,
2,0.844864,
2,0.674579,
2,0.446417,
2,0.69307,
2,0.768186,
2,0.779136,
2,0.547966,
2,1.24454,
2,0.779136,
2,1.24454,
2,1.24454,
2,0.948192,
2,1.3768,
2,0.887535,
2,0.766757,
2,1.31558,
2,0.96845,
2,1.23892,
2,0.96845,
2,0.812306,
2,0.764661,
2,0.848366,
2,0.558448,
2,1.15136,
2,1.04144,
2,1.04144,
2,1.26786,
2,1.32402,
2,0.902997,
2,1.06933,
2,0.800392,
2,1.15525,
2,0.720765,
2,0.733483,
2,1.10576,
2,0.741891,
2,0.644267,
2,0.911805,
2,1.10576,
2,1.05262,
2,1.20833,
2,0.877898,
2,1.03315,
2,0.560466,
2,0.706552,
2,0.706552,
2,0.656475,
2,1.18473,
2,1.1435,
2,0.555009,
2,1.46631,
2,0.900931,
2,1.16963,
2,1.16035,
2,1.16963,
2,0.652206,
2,0.652206,
2,0.976703,
2,1.07018,
2,1.04834,
2,1.07018,
2,0.895143,
2,1.41966,
2,0.560829,
2,0.609565,
2,0.727282,
2,0.730027,
2,0.730027,
2,1.27826,
2,1.15203,
2,0.834133,
2,0.834133,
2,1.22949,
2,0.957376,
2,1.02485,
2,0.99494,
2,1.02485,
2,1.12263,
2,0.725556,
2,1.28744,
2,1.28744,
2,1.0709,
2,1.11748,
2,0.99604,
2,1.04169,
2,0.932226,
2,1.05607,
2,0.932226,
2,0.749897,
2,0.925083,
2,0.558785,
2,0.693791,
2,0.872303,
2,1.01845,
2,1.00527,
2,1.00527,
2,0.652945,
2,1.12951,
2,0.944325,
2,0.999723,
2,0.874864,
2,1.27908,
2,1.16679,
2,1.03249,
2,1.2325,
2,1.22061,
2,1.49305,
2,1.21819,
2,0.896514,
2,0.583747,
2,0.964845,
2,1.23181,
2,1.07332,
2,0.545607,
2,0.406485,
2,0.883339,
2,1.09906,
2,0.545607,
2,0.750526,
2,0.772923,
2,1.174,
2,0.545801,
2,0.815785,
2,0.717464,
2,0.591441,
2,1.21104,
2,1.23503,
2,0.555583,
2,0.808784,
2,1.14161,
2,0.826291,
2,0.827006,
2,0.665814,
2,1.12414,
2,0.76299,
2,0.76299,
2,1.03748,
2,0.845946,
2,0.985543,
2,1.00057,
2,0.882231,
2,1.03744,
2,1.05757,
2,1.06436,
2,0.988705,
2,1.23757,
2,1.03744,
2,1.06436,
2,1.23757,
2,1.06436,
2,0.0,
2,0.999901,
2,1.04579,
2,0.349507,
2,1.16842,
2,0.576762,
2,1.12539,
2,1.16842,
2,0.576762,
2,1.16842,
2,1.1429,
2,1.0826,
2,1.44853,
2,1.16889,
2,0.520401,
2,0.611267,
2,0.703936,
2,0.703936,
2,0.652025,
2,1.18515,
2,1.07668,
2,1.39258,
2,1.33722,
2,1.33722,
2,0.805945,
2,0.577377,
2,0.690531,
2,0.943686,
2,0.752887,
2,0.734193,
2,1.17921,
2,0.728803,
2,0.587883,
2,0.65611,
2,1.08779,
2,0.95923,
2,1.46288,
2,0.711083,
2,0.507514,
2,0.576673,
2,0.504424,
2,0.660017,
2,1.1735,
2,0.889503,
2,0.889503,
2,0.90803,
2,1.2084,
2,0.857536,
2,0.857536,
2,1.25539,
2,0.594823,
2,0.869482,
2,0.952113,
2,0.851333,
2,0.821302,
2,0.700626,
2,0.404348,
2,0.404348,
2,0.756712,
2,0.866,
2,0.399483,
2,1.00533,
2,0.718915,
2,0.880315,
2,0.843515,
2,0.920249,
2,0.596378,
2,1.2765,
2,1.04874,
2,0.532657,
2,0.65171,
2,0.65171,
2,0.59947,
2,0.0,
1,1.06091,
1,0.333009,
1,0.763817,
1,0.763817,
1,1.02918,
1,1.06144,
1,0.659732,
1,0.730139,
1,0.623674,
1,0.681605,
1,0.313779,
1,0.478,
1,0.377102,
1,0.783435,
1,0.587837,
1,0.696647,
1,0.666656,
1,0.894535,
1,0.982694,
1,1.29507,
1,1.07236,
1,0.941425,
1,1.21514,
1,1.03034,
1,0.773289,
1,0.548531,
1,0.773289,
1,0.607117,
1,0.580928,
1,0.501147,
1,0.691983,
1,0.580928,
1,0.691983,
1,0.691983,
1,0.620377,
1,0.92011,
1,0.67986,
1,0.485267,
1,0.67986,
1,1.28415,
1,1.39725,
1,1.39725,
1,0.918921,
1,0.659472,
1,1.19899,
1,1.25168,
1,1.17066,
1,0.0,
2,1.1159,
2,0.767736,
2,0.772632,
2,0.0,
2,1.39573,
2,0.635631,
2,0.834528,
2,0.819792,
2,0.754965,
2,1.13734,
2,1.12964,
2,1.03775,
2,1.02655,
2,1.08673,
2,1.07806,
2,0.607915,
2,0.985391,
2,1.15051,
2,1.27473,
2,1.01213,
2,1.29614,
2,1.2176,
2,1.29614,
2,1.40583,
2,0.75795,
2,0.950928,
2,0.613486,
2,0.950928,
2,1.13746,
2,1.12921,
2,1.34271,
2,1.33479,
2,1.31233,
2,1.03592,
2,0.554109,
2,1.0403,
2,1.08886,
2,0.864894,
2,1.06907,
2,0.912219,
2,1.17759,
2,1.08886,
2,1.06907,
2,1.17759,
2,1.06907,
2,1.35255,
2,1.23992,
2,1.10822,
2,1.08749,
2,1.09108,
2,1.01066,
2,1.09833,
2,1.17123,
2,1.22376,
2,1.08749,
2,1.01066,
2,1.17123,
2,1.01066,
2,0.892244,
2,0.712907,
2,0.712907,
2,0.908285,
2,1.02995,
2,1.26519,
2,1.25693,
2,1.25225,
2,0.947359,
2,1.10035,
2,1.04949,
2,0.9004,
2,1.10367,
2,1.02597,
2,0.934161,
2,0.887028,
2,0.726349,
2,1.16317,
2,1.05664,
2,0.925066,
2,1.07257,
2,1.01777,
2,0.926239,
2,0.700404,
2,1.07257,
2,0.926239,
2,0.926239,
2,1.07221,
2,0.6208,
2,0.529573,
2,0.654678,
2,0.529573,
2,1.08479,
2,0.968614,
2,0.968614,
2,1.32133,
2,0.960537,
2,1.32332,
2,1.40243,
2,1.11172,
2,1.24812,
2,1.19569,
2,0.671502,
2,1.3822,
2,0.842205,
2,1.36236,
2,1.22019,
2,1.24937,
2,1.20449,
2,1.10113,
2,1.0698,
2,0.531149,
2,0.582379,
2,1.2624,
2,0.993824,
2,1.42843,
2,1.49984,
2,1.33885,
2,1.39107,
2,0.852733,
2,0.852733,
2,1.06801,
2,1.01909,
2,1.08545,
2,0.892427,
2,0.0,
1,1.10337,
1,0.782369,
1,0.782369,
1,0.912078,
1,0.824776,
1,0.84414,
1,1.13356,
1,1.07665,
1,0.55495,
1,0.878455,
1,0.820006,
1,0.970263,
1,0.613975,
1,0.820006,
1,0.613975,
1,0.963622,
1,0.268221,
1,0.250126,
1,1.0685,
1,0.250126,
1,1.33231,
1,1.08329,
1,1.18961,
1,1.00204,
1,1.10104,
1,0.493075,
1,0.954086,
1,1.22443,
1,0.609433,
1,0.954086,
1,0.609433,
1,0.609433,
1,0.939915,
1,0.461739,
1,1.10545,
1,0.461739,
1,0.749067,
1,0.748721,
1,0.678382,
1,0.928454,
1,0.785308,
1,1.05266,
1,0.928454,
1,1.05266,
1,1.05266,
1,1.00292,
1,0.889546,
1,0.971806,
1,1.08167,
1,1.16513,
1,1.13709,
1,0.887659,
1,0.582711,
1,0.717268,
1,1.22197,
1,0.683621,
1,0.798777,
1,0.475121,
1,0.475121,
1,0.828609,
1,1.15378,
1,0.846567,
1,1.14279,
1,0.693757,
1,0.693757,
1,0.808998,
1,1.00484,
1,1.13554,
1,0.934126,
1,1.13554,
1,1.13703,
1,0.971077,
1,0.723409,
1,1.00716,
1,0.0,
3,0.803222,
3,1.34803,
3,0.97959,
3,1.39724,
3,1.1245,
3,1.08514,
3,1.09815,
3,1.25055,
3,0.920471,
3,0.718209,
3,0.811291,
3,0.881887,
3,0.881887,
3,0.727863,
3,0.737168,
3,1.05606,
3,1.00769,
3,0.993141,
3,0.684048,
3,0.682447,
3,0.993141,
3,0.924769,
3,0.622343,
3,0.924769,
3,0.924769,
3,1.03672,
3,0.620899,
3,0.849195,
3,1.07082,
3,0.689574,
3,0.538639,
3,0.975138,
3,0.802336,
3,0.879401,
3,0.904959,
3,1.39384,
3,0.863771,
3,0.734087,
3,1.03452,
3,0.420496,
3,0.851216,
3,1.33723,
3,0.853357,
3,1.10779,
3,1.29929,
3,1.23384,
3,0.804823,
3,0.567954,
3,1.12774,
3,0.701541,
3,0.768818,
3,1.32229,
3,0.727011,
3,0.705415,
3,0.861519,
3,0.798708,
3,1.1093,
3,1.23757,
3,1.1093,
3,1.0265,
3,0.844773,
3,1.15127,
3,0.532151,
3,1.05905,
3,0.649094,
3,1.16276,
3,1.08897,
3,0.992364,
3,0.967047,
3,0.900857,
3,0.926139,
3,0.908132,
3,1.3227,
3,1.14058,
3,0.801832,
3,0.801832,
3,0.843224,
3,0.574297,
3,1.05299,
3,1.17114,
3,0.896146,
3,1.07018,
3,1.07018,
3,1.30553,
3,1.17897,
3,1.3031,
3,1.3031,
3,1.03354,
3,1.20172,
3,1.33333,
3,1.23534,
3,1.3321,
3,1.18155,
3,1.18666,
3,1.48126,
3,1.18666,
3,1.27521,
3,1.29403,
3,0.560933,
3,0.510766,
3,0.504167,
3,1.15001,
3,0.969609,
3,0.704436,
3,0.661669,
3,0.781922,
3,1.0325,
3,1.0255,
3,1.2073,
3,1.1439,
3,0.661669,
3,1.0325,
3,1.2073,
3,1.0325,
3,1.12699,
3,0.968107,
3,0.834727,
3,0.831465,
3,0.943594,
3,0.864187,
3,0.930535,
3,0.869603,
3,1.05229,
3,0.970565,
3,0.990419,
3,1.01105,
3,1.09054,
3,0.996674,
3,1.05229,
3,0.990419,
3,1.09054,
3,0.990419,
3,1.25758,
3,0.82342,
3,0.715078,
3,0.643192,
3,1.49896,
3,1.11489,
3,1.23431,
3,0.0,
3,1.17054,
3,1.13276,
3,0.932225,
3,1.02706,
3,0.578465,
3,1.09409,
3,1.26067,
3,1.08069,
3,0.995922,
3,0.962885,
3,1.11834,
3,1.11834,
3,0.570994,
3,0.576873,
3,0.570994,
3,0.524766,
3,1.10414,
3,0.884599,
3,1.06659,
3,1.12585,
3,1.24921,
3,0.695504,
3,1.03633,
3,1.05367,
3,1.19205,
3,1.08976,
3,1.19205,
3,1.08976,
3,1.08976,
3,0.60865,
3,1.09473,
3,0.745849,
3,1.21894,
3,0.824456,
3,0.931336,
3,0.583847,
3,0.536052,
3,0.800285,
3,0.923411,
3,0.984695,
3,0.984695,
3,1.21692,
3,1.13099,
3,1.14276,
3,0.901697,
3,0.857853,
3,0.864531,
3,0.641395,
3,0.849122,
3,0.960492,
3,0.960492,
3,0.904248,
3,0.917194,
3,0.90104,
3,0.593034,
3,1.34769,
3,0.877457,
3,0.87632,
3,0.877457,
3,0.877457,
3,1.02817,
3,0.788198,
3,0.677229,
3,1.05356,
3,1.03262,
3,1.03143,
3,1.08556,
3,0.919774,
3,1.02302,
3,0.940574,
3,0.940574,
3,1.19198,
3,1.1039,
3,1.26695,
3,1.26695,
3,1.26025,
3,1.05953,
3,1.15481,
3,1.01831,
3,0.853717,
3,1.03405,
3,0.705564,
3,0.705564,
3,0.783777,
3,0.95561,
3,0.95561,
3,1.06622,
3,0.535061,
3,1.23688,
3,1.01545,
3,1.12279,
3,0.992036,
3,1.07554,
3,1.09259,
3,1.37005,
3,1.37005,
3,1.04208,
3,1.02706,
3,1.02706,
3,0.901488,
3,0.968496,
3,1.1552,
3,0.52666,
3,0.723408,
3,0.652006,
3,0.843828,
3,0.652006,
3,1.08169,
3,1.2251,
3,0.865471,
3,1.01507,
3,1.20051,
3,0.0,
3,0.469436,
3,0.903409,
3,0.403951,
3,1.31472,
3,1.23995,
3,0.978742,
3,0.752458,
3,0.944826,
3,0.67589,
3,0.984561,
3,0.984561,
3,1.10804,
3,0.874915,
3,1.32813,
3,0.90814,
3,1.11174,
3,1.22265,
3,1.23603,
3,1.29072,
3,1.46284,
3,1.36913,
3,1.04686,
3,1.10883,
3,1.35713,
3,0.658057,
3,0.864661,
3,1.35412,
3,0.864661,
3,1.08334,
3,0.654788,
3,1.09181,
3,0.98297,
3,0.60503,
3,0.977619,
3,1.15221,
3,1.45573,
3,1.15221,
3,1.45573,
3,1.45573,
3,0.60822,
3,1.03914,
3,1.33333,
3,1.18847,
3,1.39941,
3,0.568944,
3,0.673777,
3,0.890754,
3,0.673777,
3,0.890754,
3,0.890754,
3,0.848876,
3,0.459696,
3,0.46439,
3,0.685572,
3,0.685572,
3,1.14343,
3,0.640402,
3,0.588099,
3,0.928891,
3,1.09979,
3,1.0423,
3,1.11441,
3,1.06244,
3,1.0423,
3,1.06244,
3,1.05446,
3,0.556488,
3,1.2095,
3,1.09683,
3,1.2095,
3,1.2095,
3,1.2828,
3,1.03376,
3,0.965826,
3,1.47409,
3,0.76629,
3,0.674988,
3,0.688447,
3,0.768223,
3,0.898851,
3,0.763066,
3,0.898851,
3,0.91526,
3,1.31024,
3,1.31024,
3,0.958578,
3,1.13371,
3,1.22499,
3,1.22499,
3,1.14162,
3,1.1998,
3,1.35298,
3,1.26137,
3,1.26137,
3,1.16642,
3,0.631936,
3,0.984419,
3,1.37737,
3,1.37737,
3,1.35305,
3,1.24279,
3,1.24293,
3,0.566903,
3,1.25222,
3,1.04424,
3,0.789532,
3,1.11643,
3,0.76711,
3,1.26375,
3,1.14396,
3,1.03016,
3,1.25121,
3,1.18099,
3,1.10033,
3,0.608224,
3,1.00678,
3,0.99449,
3,0.778808,
3,0.73439,
3,1.10115,
3,0.733393,
3,1.10115,
3,0.733393,
3,0.733393,
3,0.0,
2,1.28945,
2,2.99957,
2,1.5,
2,1.09625,
2,1.87452,
2,1.02878,
2,1.09112,
2,1.33174,
2,1.66667,
2,1.24484,
2,1.4,
2,1.07933,
2,1.22741,
2,1.0139,
2,1.1028,
2,0.901826,
2,1.3673,
2,0.92083,
2,1.13989,
2,1.26083,
2,0.864373,
2,1.39863,
2,0.599339,
2,1.27827,
2,1.1193,
2,0.0,
4,1.22821,
4,1.12773,
4,1.12773,
4,0.662033,
4,1.20126,
4,1.25915,
4,1.25915,
4,0.536697,
4,0.855586,
4,0.467381,
4,0.467381,
4,0.903497,
4,0.730375,
4,0.630396,
4,1.06529,
4,0.411394,
4,1.07579,
4,1.07579,
4,0.924495,
4,1.3,
4,1.48701,
4,1.33657,
4,1.17406,
4,0.725485,
4,1.21807,
4,0.871579,
4,0.871579,
4,1.1013,
4,1.1013,
4,0.919542,
4,1.47922,
4,1.47922,
4,0.610736,
4,1.11715,
4,2.85121,
4,2.85121,
4,0.699574,
4,1.0678,
4,1.26764,
4,1.01961,
4,1.0678,
4,1.01961,
4,1.19591,
4,0.8415,
